##Iter	TotalE	TotalM
103325 -96 56 3136
103326 -92 54 2916
103327 -92 54 2916
103328 -92 54 2916
103329 -96 56 3136
103330 -96 56 3136
103331 -96 56 3136
103332 -96 56 3136
103333 -96 56 3136
103334 -96 56 3136
103335 -96 56 3136
103336 -96 56 3136
103337 -96 56 3136
103338 -96 56 3136
103339 -96 56 3136
103340 -96 56 3136
103341 -96 56 3136
103342 -104 58 3364
103343 -104 58 3364
103344 -104 58 3364
103345 -104 58 3364
103346 -104 58 3364
103347 -104 58 3364
103348 -104 58 3364
103349 -104 58 3364
103350 -104 58 3364
103351 -104 58 3364
103352 -104 58 3364
103353 -104 58 3364
103354 -112 60 3600
103355 -112 60 3600
103356 -104 58 3364
103357 -104 58 3364
103358 -112 60 3600
103359 -112 60 3600
103360 -112 60 3600
103361 -112 60 3600
103362 -112 60 3600
103363 -112 60 3600
103364 -112 60 3600
103365 -112 60 3600
103366 -112 60 3600
103367 -112 60 3600
103368 -112 60 3600
103369 -112 60 3600
103370 -112 60 3600
103371 -112 60 3600
103372 -112 60 3600
103373 -112 60 3600
103374 -112 60 3600
103375 -112 60 3600
103376 -112 60 3600
103377 -112 60 3600
103378 -112 60 3600
103379 -112 60 3600
103380 -112 60 3600
103381 -112 60 3600
103382 -112 60 3600
103383 -112 60 3600
103384 -112 60 3600
103385 -112 60 3600
103386 -112 60 3600
103387 -112 60 3600
103388 -112 60 3600
103389 -112 60 3600
103390 -112 60 3600
103391 -112 60 3600
103392 -112 60 3600
103393 -112 60 3600
103394 -112 60 3600
103395 -112 60 3600
103396 -112 60 3600
103397 -112 60 3600
103398 -112 60 3600
103399 -112 60 3600
103400 -112 60 3600
103401 -112 60 3600
103402 -104 58 3364
103403 -104 58 3364
103404 -104 58 3364
103405 -104 58 3364
103406 -104 58 3364
103407 -104 58 3364
103408 -104 58 3364
103409 -100 56 3136
103410 -100 54 2916
103411 -100 54 2916
103412 -100 54 2916
103413 -100 54 2916
103414 -100 54 2916
103415 -92 52 2704
103416 -92 52 2704
103417 -92 52 2704
103418 -92 52 2704
103419 -92 52 2704
103420 -92 52 2704
103421 -92 52 2704
103422 -92 54 2916
103423 -92 54 2916
103424 -92 54 2916
103425 -92 54 2916
103426 -92 54 2916
103427 -92 54 2916
103428 -92 54 2916
103429 -92 54 2916
103430 -96 56 3136
103431 -96 56 3136
103432 -96 56 3136
103433 -96 56 3136
103434 -96 56 3136
103435 -92 54 2916
103436 -92 54 2916
103437 -92 54 2916
103438 -92 54 2916
103439 -92 54 2916
103440 -92 54 2916
103441 -92 54 2916
103442 -96 56 3136
103443 -92 54 2916
103444 -96 56 3136
103445 -96 56 3136
103446 -96 56 3136
103447 -92 54 2916
103448 -100 56 3136
103449 -100 56 3136
103450 -100 56 3136
103451 -104 58 3364
103452 -104 58 3364
103453 -104 58 3364
103454 -104 58 3364
103455 -104 58 3364
103456 -104 58 3364
103457 -104 58 3364
103458 -104 58 3364
103459 -104 58 3364
103460 -104 58 3364
103461 -104 58 3364
103462 -104 58 3364
103463 -112 60 3600
103464 -112 60 3600
103465 -112 60 3600
103466 -112 60 3600
103467 -108 58 3364
103468 -108 58 3364
103469 -116 60 3600
103470 -116 60 3600
103471 -116 60 3600
103472 -116 60 3600
103473 -108 58 3364
103474 -108 58 3364
103475 -108 58 3364
103476 -108 58 3364
103477 -108 58 3364
103478 -108 58 3364
103479 -108 58 3364
103480 -108 58 3364
103481 -108 58 3364
103482 -108 58 3364
103483 -108 58 3364
103484 -108 58 3364
103485 -100 56 3136
103486 -100 56 3136
103487 -100 56 3136
103488 -100 56 3136
103489 -100 56 3136
103490 -100 56 3136
103491 -100 56 3136
103492 -100 56 3136
103493 -100 56 3136
103494 -100 56 3136
103495 -92 54 2916
103496 -92 54 2916
103497 -92 54 2916
103498 -92 54 2916
103499 -92 54 2916
103500 -92 54 2916
103501 -92 54 2916
103502 -92 54 2916
103503 -92 54 2916
103504 -92 54 2916
103505 -92 54 2916
103506 -92 54 2916
103507 -92 54 2916
103508 -92 54 2916
103509 -92 54 2916
103510 -92 54 2916
103511 -92 54 2916
103512 -88 52 2704
103513 -88 52 2704
103514 -88 52 2704
103515 -88 52 2704
103516 -88 52 2704
103517 -88 52 2704
103518 -84 50 2500
103519 -84 50 2500
103520 -84 50 2500
103521 -84 50 2500
103522 -84 50 2500
103523 -84 50 2500
103524 -84 50 2500
103525 -88 52 2704
103526 -88 52 2704
103527 -88 52 2704
103528 -88 52 2704
103529 -88 52 2704
103530 -88 52 2704
103531 -88 52 2704
103532 -88 52 2704
103533 -88 52 2704
103534 -88 52 2704
103535 -88 52 2704
103536 -88 52 2704
103537 -88 52 2704
103538 -92 54 2916
103539 -92 54 2916
103540 -92 54 2916
103541 -92 54 2916
103542 -92 52 2704
103543 -92 52 2704
103544 -92 52 2704
103545 -92 52 2704
103546 -92 52 2704
103547 -92 52 2704
103548 -92 52 2704
103549 -92 52 2704
103550 -92 52 2704
103551 -84 50 2500
103552 -84 50 2500
103553 -84 50 2500
103554 -84 50 2500
103555 -84 50 2500
103556 -84 50 2500
103557 -76 48 2304
103558 -80 50 2500
103559 -80 50 2500
103560 -84 52 2704
103561 -84 52 2704
103562 -88 54 2916
103563 -88 54 2916
103564 -96 56 3136
103565 -96 56 3136
103566 -96 56 3136
103567 -96 56 3136
103568 -88 54 2916
103569 -88 54 2916
103570 -88 54 2916
103571 -88 54 2916
103572 -88 54 2916
103573 -88 54 2916
103574 -88 54 2916
103575 -84 52 2704
103576 -84 52 2704
103577 -92 54 2916
103578 -92 54 2916
103579 -92 54 2916
103580 -92 54 2916
103581 -92 54 2916
103582 -84 52 2704
103583 -84 52 2704
103584 -84 52 2704
103585 -84 52 2704
103586 -84 52 2704
103587 -84 52 2704
103588 -84 52 2704
103589 -80 50 2500
103590 -80 50 2500
103591 -88 52 2704
103592 -92 54 2916
103593 -92 54 2916
103594 -92 54 2916
103595 -92 54 2916
103596 -88 52 2704
103597 -96 54 2916
103598 -96 54 2916
103599 -96 54 2916
103600 -96 54 2916
103601 -96 54 2916
103602 -104 56 3136
103603 -104 56 3136
103604 -104 56 3136
103605 -104 56 3136
103606 -104 56 3136
103607 -104 56 3136
103608 -104 56 3136
103609 -104 56 3136
103610 -108 58 3364
103611 -116 60 3600
103612 -116 60 3600
103613 -116 60 3600
103614 -116 60 3600
103615 -116 60 3600
103616 -116 60 3600
103617 -116 60 3600
103618 -116 60 3600
103619 -116 60 3600
103620 -116 60 3600
103621 -116 60 3600
103622 -120 62 3844
103623 -120 62 3844
103624 -128 64 4096
103625 -128 64 4096
103626 -128 64 4096
103627 -128 64 4096
103628 -128 64 4096
103629 -128 64 4096
103630 -120 62 3844
103631 -120 62 3844
103632 -120 62 3844
103633 -120 62 3844
103634 -120 62 3844
103635 -120 62 3844
103636 -120 62 3844
103637 -128 64 4096
103638 -128 64 4096
103639 -128 64 4096
103640 -128 64 4096
103641 -128 64 4096
103642 -128 64 4096
103643 -128 64 4096
103644 -128 64 4096
103645 -128 64 4096
103646 -128 64 4096
103647 -128 64 4096
103648 -128 64 4096
103649 -128 64 4096
103650 -128 64 4096
103651 -128 64 4096
103652 -128 64 4096
103653 -128 64 4096
103654 -128 64 4096
103655 -128 64 4096
103656 -128 64 4096
103657 -128 64 4096
103658 -128 64 4096
103659 -128 64 4096
103660 -128 64 4096
103661 -128 64 4096
103662 -128 64 4096
103663 -128 64 4096
103664 -128 64 4096
103665 -128 64 4096
103666 -128 64 4096
103667 -128 64 4096
103668 -128 64 4096
103669 -128 64 4096
103670 -128 64 4096
103671 -128 64 4096
103672 -128 64 4096
103673 -128 64 4096
103674 -128 64 4096
103675 -128 64 4096
103676 -128 64 4096
103677 -128 64 4096
103678 -128 64 4096
103679 -128 64 4096
103680 -128 64 4096
103681 -128 64 4096
103682 -128 64 4096
103683 -128 64 4096
103684 -128 64 4096
103685 -128 64 4096
103686 -120 62 3844
103687 -120 62 3844
103688 -120 62 3844
103689 -120 62 3844
103690 -120 62 3844
103691 -120 62 3844
103692 -120 62 3844
103693 -120 62 3844
103694 -120 62 3844
103695 -120 62 3844
103696 -120 62 3844
103697 -120 62 3844
103698 -120 62 3844
103699 -120 62 3844
103700 -120 62 3844
103701 -120 62 3844
103702 -120 62 3844
103703 -120 62 3844
103704 -112 60 3600
103705 -112 60 3600
103706 -112 60 3600
103707 -112 60 3600
103708 -112 60 3600
103709 -104 58 3364
103710 -104 58 3364
103711 -104 58 3364
103712 -100 56 3136
103713 -100 56 3136
103714 -100 56 3136
103715 -100 56 3136
103716 -100 56 3136
103717 -100 56 3136
103718 -100 56 3136
103719 -100 56 3136
103720 -100 56 3136
103721 -100 56 3136
103722 -96 54 2916
103723 -96 54 2916
103724 -96 54 2916
103725 -96 54 2916
103726 -96 54 2916
103727 -96 52 2704
103728 -96 52 2704
103729 -96 52 2704
103730 -96 52 2704
103731 -96 52 2704
103732 -92 50 2500
103733 -92 50 2500
103734 -92 48 2304
103735 -92 48 2304
103736 -92 48 2304
103737 -92 48 2304
103738 -92 48 2304
103739 -92 50 2500
103740 -92 48 2304
103741 -92 48 2304
103742 -92 48 2304
103743 -92 48 2304
103744 -96 50 2500
103745 -96 50 2500
103746 -92 48 2304
103747 -92 48 2304
103748 -92 48 2304
103749 -96 50 2500
103750 -96 52 2704
103751 -96 52 2704
103752 -96 52 2704
103753 -96 52 2704
103754 -96 52 2704
103755 -96 52 2704
103756 -96 50 2500
103757 -96 50 2500
103758 -96 50 2500
103759 -96 50 2500
103760 -96 50 2500
103761 -96 50 2500
103762 -96 50 2500
103763 -96 50 2500
103764 -96 50 2500
103765 -96 50 2500
103766 -96 50 2500
103767 -96 50 2500
103768 -96 50 2500
103769 -96 48 2304
103770 -96 48 2304
103771 -96 48 2304
103772 -96 48 2304
103773 -96 48 2304
103774 -96 48 2304
103775 -96 48 2304
103776 -96 48 2304
103777 -88 46 2116
103778 -88 46 2116
103779 -84 44 1936
103780 -84 44 1936
103781 -84 44 1936
103782 -84 44 1936
103783 -84 44 1936
103784 -84 44 1936
103785 -84 44 1936
103786 -80 42 1764
103787 -80 42 1764
103788 -80 42 1764
103789 -80 42 1764
103790 -76 40 1600
103791 -76 40 1600
103792 -76 42 1764
103793 -72 40 1600
103794 -72 40 1600
103795 -72 38 1444
103796 -72 38 1444
103797 -76 40 1600
103798 -76 42 1764
103799 -80 44 1936
103800 -80 44 1936
103801 -80 44 1936
103802 -80 44 1936
103803 -80 46 2116
103804 -80 46 2116
103805 -72 44 1936
103806 -72 44 1936
103807 -72 44 1936
103808 -72 44 1936
103809 -72 44 1936
103810 -72 44 1936
103811 -72 44 1936
103812 -72 44 1936
103813 -72 44 1936
103814 -72 44 1936
103815 -72 44 1936
103816 -72 44 1936
103817 -72 44 1936
103818 -76 46 2116
103819 -72 44 1936
103820 -72 44 1936
103821 -72 44 1936
103822 -72 42 1764
103823 -68 40 1600
103824 -68 40 1600
103825 -68 40 1600
103826 -68 40 1600
103827 -68 40 1600
103828 -68 40 1600
103829 -68 40 1600
103830 -68 40 1600
103831 -68 40 1600
103832 -68 40 1600
103833 -68 40 1600
103834 -64 38 1444
103835 -64 38 1444
103836 -64 38 1444
103837 -64 40 1600
103838 -64 40 1600
103839 -64 40 1600
103840 -68 42 1764
103841 -68 42 1764
103842 -68 42 1764
103843 -68 42 1764
103844 -72 44 1936
103845 -68 42 1764
103846 -64 40 1600
103847 -64 40 1600
103848 -64 40 1600
103849 -64 40 1600
103850 -64 40 1600
103851 -64 40 1600
103852 -64 40 1600
103853 -64 40 1600
103854 -64 38 1444
103855 -64 38 1444
103856 -68 40 1600
103857 -68 40 1600
103858 -68 40 1600
103859 -68 38 1444
103860 -68 38 1444
103861 -68 38 1444
103862 -68 38 1444
103863 -68 38 1444
103864 -68 36 1296
103865 -68 34 1156
103866 -68 34 1156
103867 -68 36 1296
103868 -68 36 1296
103869 -68 36 1296
103870 -68 36 1296
103871 -68 36 1296
103872 -68 36 1296
103873 -68 36 1296
103874 -68 36 1296
103875 -68 34 1156
103876 -68 34 1156
103877 -68 36 1296
103878 -68 36 1296
103879 -68 34 1156
103880 -68 34 1156
103881 -72 36 1296
103882 -72 34 1156
103883 -76 36 1296
103884 -76 34 1156
103885 -76 34 1156
103886 -76 34 1156
103887 -80 36 1296
103888 -80 36 1296
103889 -80 36 1296
103890 -80 36 1296
103891 -80 34 1156
103892 -80 34 1156
103893 -76 32 1024
103894 -76 34 1156
103895 -76 34 1156
103896 -76 32 1024
103897 -76 30 900
103898 -80 32 1024
103899 -80 32 1024
103900 -80 34 1156
103901 -80 34 1156
103902 -76 32 1024
103903 -76 32 1024
103904 -76 34 1156
103905 -76 34 1156
103906 -76 34 1156
103907 -76 34 1156
103908 -72 32 1024
103909 -72 32 1024
103910 -72 34 1156
103911 -72 32 1024
103912 -72 32 1024
103913 -68 30 900
103914 -68 30 900
103915 -68 30 900
103916 -68 32 1024
103917 -68 32 1024
103918 -68 32 1024
103919 -68 32 1024
103920 -60 30 900
103921 -60 30 900
103922 -60 30 900
103923 -60 30 900
103924 -60 32 1024
103925 -60 32 1024
103926 -60 32 1024
103927 -60 32 1024
103928 -60 32 1024
103929 -60 32 1024
103930 -60 32 1024
103931 -60 32 1024
103932 -60 30 900
103933 -60 30 900
103934 -60 30 900
103935 -60 28 784
103936 -60 28 784
103937 -60 26 676
103938 -60 26 676
103939 -60 28 784
103940 -60 28 784
103941 -60 28 784
103942 -60 26 676
103943 -60 28 784
103944 -60 28 784
103945 -60 30 900
103946 -60 30 900
103947 -60 30 900
103948 -60 30 900
103949 -60 30 900
103950 -60 30 900
103951 -60 30 900
103952 -60 30 900
103953 -60 30 900
103954 -60 30 900
103955 -68 32 1024
103956 -68 32 1024
103957 -68 30 900
103958 -68 32 1024
103959 -68 32 1024
103960 -68 32 1024
103961 -68 32 1024
103962 -68 34 1156
103963 -68 34 1156
103964 -64 32 1024
103965 -60 34 1156
103966 -56 32 1024
103967 -56 32 1024
103968 -56 30 900
103969 -56 30 900
103970 -60 32 1024
103971 -64 30 900
103972 -64 32 1024
103973 -68 30 900
103974 -68 30 900
103975 -68 30 900
103976 -68 30 900
103977 -68 28 784
103978 -68 28 784
103979 -68 28 784
103980 -76 30 900
103981 -76 30 900
103982 -76 30 900
103983 -76 30 900
103984 -76 30 900
103985 -76 30 900
103986 -68 28 784
103987 -64 26 676
103988 -64 26 676
103989 -68 28 784
103990 -68 28 784
103991 -68 28 784
103992 -68 28 784
103993 -68 28 784
103994 -68 28 784
103995 -68 28 784
103996 -68 26 676
103997 -68 26 676
103998 -68 28 784
103999 -68 28 784
104000 -68 28 784
104001 -68 28 784
104002 -64 26 676
104003 -64 24 576
104004 -64 24 576
104005 -64 24 576
104006 -64 24 576
104007 -68 26 676
104008 -68 26 676
104009 -68 26 676
104010 -68 26 676
104011 -68 26 676
104012 -68 26 676
104013 -64 24 576
104014 -64 24 576
104015 -64 24 576
104016 -60 22 484
104017 -60 22 484
104018 -60 22 484
104019 -60 22 484
104020 -60 22 484
104021 -56 20 400
104022 -56 22 484
104023 -56 22 484
104024 -60 24 576
104025 -60 24 576
104026 -60 24 576
104027 -60 24 576
104028 -60 24 576
104029 -60 24 576
104030 -60 26 676
104031 -60 26 676
104032 -60 26 676
104033 -64 28 784
104034 -64 28 784
104035 -64 28 784
104036 -64 30 900
104037 -64 30 900
104038 -64 28 784
104039 -64 28 784
104040 -64 26 676
104041 -64 26 676
104042 -60 28 784
104043 -60 28 784
104044 -60 26 676
104045 -60 26 676
104046 -60 26 676
104047 -60 28 784
104048 -60 26 676
104049 -60 26 676
104050 -60 26 676
104051 -60 26 676
104052 -56 24 576
104053 -56 26 676
104054 -56 26 676
104055 -56 26 676
104056 -56 26 676
104057 -56 24 576
104058 -56 24 576
104059 -56 26 676
104060 -56 24 576
104061 -56 24 576
104062 -56 24 576
104063 -56 24 576
104064 -52 22 484
104065 -52 22 484
104066 -52 20 400
104067 -52 20 400
104068 -52 20 400
104069 -56 18 324
104070 -56 20 400
104071 -60 22 484
104072 -60 22 484
104073 -64 24 576
104074 -72 26 676
104075 -72 26 676
104076 -72 26 676
104077 -72 26 676
104078 -72 24 576
104079 -72 24 576
104080 -72 24 576
104081 -64 26 676
104082 -68 28 784
104083 -68 30 900
104084 -68 30 900
104085 -68 30 900
104086 -68 30 900
104087 -68 28 784
104088 -72 30 900
104089 -72 30 900
104090 -72 30 900
104091 -72 30 900
104092 -72 30 900
104093 -72 32 1024
104094 -72 32 1024
104095 -72 32 1024
104096 -76 34 1156
104097 -76 34 1156
104098 -76 34 1156
104099 -76 34 1156
104100 -76 34 1156
104101 -76 36 1296
104102 -76 36 1296
104103 -76 36 1296
104104 -76 36 1296
104105 -76 36 1296
104106 -76 36 1296
104107 -76 36 1296
104108 -84 38 1444
104109 -84 38 1444
104110 -88 36 1296
104111 -88 36 1296
104112 -88 36 1296
104113 -88 36 1296
104114 -88 36 1296
104115 -88 36 1296
104116 -88 38 1444
104117 -88 38 1444
104118 -88 40 1600
104119 -88 40 1600
104120 -88 40 1600
104121 -88 40 1600
104122 -88 40 1600
104123 -88 40 1600
104124 -88 40 1600
104125 -88 40 1600
104126 -88 40 1600
104127 -88 40 1600
104128 -88 40 1600
104129 -88 40 1600
104130 -88 40 1600
104131 -88 40 1600
104132 -88 40 1600
104133 -88 40 1600
104134 -88 40 1600
104135 -88 40 1600
104136 -88 38 1444
104137 -84 36 1296
104138 -84 36 1296
104139 -84 36 1296
104140 -84 36 1296
104141 -84 34 1156
104142 -84 32 1024
104143 -84 32 1024
104144 -84 30 900
104145 -84 30 900
104146 -84 30 900
104147 -84 30 900
104148 -84 30 900
104149 -84 30 900
104150 -84 30 900
104151 -84 30 900
104152 -84 30 900
104153 -84 32 1024
104154 -84 32 1024
104155 -84 34 1156
104156 -84 34 1156
104157 -84 34 1156
104158 -84 34 1156
104159 -84 34 1156
104160 -84 34 1156
104161 -88 36 1296
104162 -88 36 1296
104163 -88 36 1296
104164 -88 36 1296
104165 -88 38 1444
104166 -88 38 1444
104167 -80 36 1296
104168 -80 38 1444
104169 -76 36 1296
104170 -76 36 1296
104171 -72 38 1444
104172 -72 38 1444
104173 -72 38 1444
104174 -72 38 1444
104175 -72 38 1444
104176 -72 38 1444
104177 -68 36 1296
104178 -68 34 1156
104179 -68 34 1156
104180 -68 34 1156
104181 -68 34 1156
104182 -68 32 1024
104183 -68 32 1024
104184 -68 32 1024
104185 -68 32 1024
104186 -68 32 1024
104187 -68 34 1156
104188 -60 32 1024
104189 -64 34 1156
104190 -64 34 1156
104191 -64 34 1156
104192 -64 34 1156
104193 -64 34 1156
104194 -56 32 1024
104195 -52 30 900
104196 -52 30 900
104197 -52 30 900
104198 -52 30 900
104199 -52 30 900
104200 -52 30 900
104201 -56 28 784
104202 -52 26 676
104203 -52 26 676
104204 -52 28 784
104205 -52 26 676
104206 -52 26 676
104207 -52 26 676
104208 -48 28 784
104209 -48 26 676
104210 -48 26 676
104211 -48 26 676
104212 -48 28 784
104213 -52 26 676
104214 -52 24 576
104215 -52 24 576
104216 -52 22 484
104217 -52 22 484
104218 -52 22 484
104219 -52 24 576
104220 -52 22 484
104221 -52 22 484
104222 -60 24 576
104223 -60 24 576
104224 -60 24 576
104225 -60 24 576
104226 -56 22 484
104227 -56 24 576
104228 -52 22 484
104229 -52 24 576
104230 -56 26 676
104231 -56 24 576
104232 -56 24 576
104233 -60 26 676
104234 -60 28 784
104235 -60 28 784
104236 -60 28 784
104237 -60 28 784
104238 -60 28 784
104239 -60 28 784
104240 -60 26 676
104241 -60 26 676
104242 -60 26 676
104243 -60 26 676
104244 -60 26 676
104245 -64 28 784
104246 -64 28 784
104247 -64 28 784
104248 -64 28 784
104249 -64 28 784
104250 -60 26 676
104251 -60 26 676
104252 -60 26 676
104253 -56 24 576
104254 -52 22 484
104255 -52 24 576
104256 -52 24 576
104257 -52 22 484
104258 -52 24 576
104259 -52 24 576
104260 -48 22 484
104261 -48 22 484
104262 -48 24 576
104263 -48 26 676
104264 -48 26 676
104265 -48 28 784
104266 -48 28 784
104267 -48 28 784
104268 -48 28 784
104269 -48 28 784
104270 -48 28 784
104271 -52 30 900
104272 -52 28 784
104273 -48 26 676
104274 -48 26 676
104275 -40 24 576
104276 -40 26 676
104277 -40 26 676
104278 -40 24 576
104279 -40 24 576
104280 -40 24 576
104281 -44 26 676
104282 -44 26 676
104283 -44 26 676
104284 -44 24 576
104285 -44 24 576
104286 -44 24 576
104287 -44 26 676
104288 -44 28 784
104289 -44 28 784
104290 -44 28 784
104291 -52 30 900
104292 -52 30 900
104293 -52 28 784
104294 -52 26 676
104295 -52 26 676
104296 -52 26 676
104297 -44 24 576
104298 -44 26 676
104299 -44 26 676
104300 -44 28 784
104301 -44 28 784
104302 -52 30 900
104303 -52 30 900
104304 -52 30 900
104305 -52 30 900
104306 -56 28 784
104307 -56 30 900
104308 -60 32 1024
104309 -60 32 1024
104310 -60 34 1156
104311 -64 36 1296
104312 -64 36 1296
104313 -68 38 1444
104314 -68 38 1444
104315 -68 38 1444
104316 -64 36 1296
104317 -64 36 1296
104318 -64 36 1296
104319 -64 36 1296
104320 -64 36 1296
104321 -64 36 1296
104322 -64 36 1296
104323 -68 38 1444
104324 -68 38 1444
104325 -68 38 1444
104326 -68 38 1444
104327 -68 38 1444
104328 -68 38 1444
104329 -68 38 1444
104330 -68 38 1444
104331 -68 38 1444
104332 -68 38 1444
104333 -68 38 1444
104334 -68 38 1444
104335 -68 38 1444
104336 -68 38 1444
104337 -72 40 1600
104338 -72 40 1600
104339 -72 40 1600
104340 -72 40 1600
104341 -68 38 1444
104342 -68 38 1444
104343 -72 40 1600
104344 -72 40 1600
104345 -68 38 1444
104346 -68 36 1296
104347 -68 38 1444
104348 -68 38 1444
104349 -68 38 1444
104350 -68 38 1444
104351 -72 40 1600
104352 -72 40 1600
104353 -72 40 1600
104354 -72 40 1600
104355 -72 40 1600
104356 -72 40 1600
104357 -72 40 1600
104358 -72 40 1600
104359 -72 40 1600
104360 -72 40 1600
104361 -72 40 1600
104362 -72 38 1444
104363 -72 38 1444
104364 -72 38 1444
104365 -72 38 1444
104366 -72 36 1296
104367 -72 38 1444
104368 -72 38 1444
104369 -72 36 1296
104370 -72 36 1296
104371 -72 38 1444
104372 -72 38 1444
104373 -72 38 1444
104374 -68 36 1296
104375 -68 36 1296
104376 -68 36 1296
104377 -68 36 1296
104378 -68 36 1296
104379 -68 36 1296
104380 -68 38 1444
104381 -68 40 1600
104382 -68 40 1600
104383 -68 40 1600
104384 -68 40 1600
104385 -68 40 1600
104386 -64 38 1444
104387 -68 40 1600
104388 -68 42 1764
104389 -68 44 1936
104390 -68 44 1936
104391 -68 44 1936
104392 -72 46 2116
104393 -72 46 2116
104394 -72 48 2304
104395 -68 46 2116
